category,qid,name,question,answer,model_output_norm,correct
Link,415,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0129,Will the red torus touch the yellow mat?,yes,yes,1
Link,416,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0130,Will the red torus touch the yellow mat?,no,no,1
Link,417,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0131,Will the red torus touch the yellow mat?,no,no,1
Link,418,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0132,Will the red torus touch the yellow mat?,yes,yes,1
Link,419,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0133,Will the red torus touch the yellow mat?,no,no,1
Link,420,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0134,Will the red torus touch the yellow mat?,no,yes,0
Link,421,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0135,Will the red torus touch the yellow mat?,yes,yes,1
Link,422,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0136,Will the red torus touch the yellow mat?,no,no,1
Link,423,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0137,Will the red torus touch the yellow mat?,yes,no,0
Link,424,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0138,Will the red torus touch the yellow mat?,no,no,1
Link,425,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0139,Will the red torus touch the yellow mat?,no,no,1
Link,426,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0140,Will the red torus touch the yellow mat?,no,yes,0
Link,427,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0141,Will the red torus touch the yellow mat?,no,yes,0
Link,428,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0142,Will the red torus touch the yellow mat?,yes,no,0
Link,429,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0000,Will the red cube touch the yellow mat?,no,no,1
Link,430,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0001,Will the red cube touch the yellow mat?,yes,no,0
Link,431,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0002,Will the red cube touch the yellow mat?,yes,no,0
Link,432,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0003,Will the red cube touch the yellow mat?,yes,no,0
Link,433,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0004,Will the red cube touch the yellow mat?,yes,no,0
Link,434,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0005,Will the red cube touch the yellow mat?,yes,no,0
Link,435,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0006,Will the red cube touch the yellow mat?,yes,no,0
Link,436,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0007,Will the red cube touch the yellow mat?,yes,no,0
Link,437,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0008,Will the red cube touch the yellow mat?,no,no,1
Link,438,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0009,Will the red cube touch the yellow mat?,no,no,1
Link,439,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0010,Will the red cube touch the yellow mat?,yes,no,0
Link,440,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0011,Will the red cube touch the yellow mat?,yes,no,0
Link,441,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0012,Will the red cube touch the yellow mat?,yes,yes,1
Link,442,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0013,Will the red cube touch the yellow mat?,no,no,1
Link,443,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0014,Will the red cube touch the yellow mat?,yes,no,0
Link,444,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0015,Will the red cube touch the yellow mat?,no,no,1
Link,445,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0016,Will the red cube touch the yellow mat?,yes,no,0
Link,446,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0017,Will the red cube touch the yellow mat?,no,no,1
Link,447,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0018,Will the red cube touch the yellow mat?,yes,no,0
Link,448,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0019,Will the red cube touch the yellow mat?,yes,no,0
Link,449,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0020,Will the red cube touch the yellow mat?,yes,no,0
Link,450,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0021,Will the red cube touch the yellow mat?,no,no,1
Link,451,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0022,Will the red cube touch the yellow mat?,yes,no,0
Link,452,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0023,Will the red cube touch the yellow mat?,yes,no,0
Link,453,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0024,Will the red cube touch the yellow mat?,yes,no,0
Link,454,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0025,Will the red cube touch the yellow mat?,no,no,1
Link,455,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0026,Will the red cube touch the yellow mat?,no,no,1
Link,456,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0027,Will the red cube touch the yellow mat?,yes,no,0
Link,457,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0028,Will the red cube touch the yellow mat?,no,no,1
Link,458,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0029,Will the red cube touch the yellow mat?,yes,no,0
Link,459,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0030,Will the red cube touch the yellow mat?,yes,no,0
Link,460,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0031,Will the red cube touch the yellow mat?,yes,no,0
Link,461,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0032,Will the red cube touch the yellow mat?,yes,no,0
Link,462,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0033,Will the red cube touch the yellow mat?,yes,no,0
Link,463,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0034,Will the red cube touch the yellow mat?,no,no,1
Link,464,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0035,Will the red cube touch the yellow mat?,yes,no,0
Link,465,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0036,Will the red cube touch the yellow mat?,yes,no,0
Link,466,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0037,Will the red cube touch the yellow mat?,yes,no,0
Link,467,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0038,Will the red cube touch the yellow mat?,no,no,1
Link,468,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0039,Will the red cube touch the yellow mat?,yes,no,0
Link,469,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0040,Will the red cube touch the yellow mat?,no,no,1
Link,470,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0041,Will the red cube touch the yellow mat?,yes,yes,1
Link,471,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0042,Will the red cube touch the yellow mat?,yes,no,0
Link,472,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0043,Will the red cube touch the yellow mat?,yes,no,0
Link,473,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0044,Will the red cube touch the yellow mat?,yes,no,0
Link,474,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0045,Will the red cube touch the yellow mat?,yes,no,0
Link,475,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0046,Will the red cube touch the yellow mat?,yes,no,0
Link,476,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0047,Will the red cube touch the yellow mat?,no,no,1
Link,477,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0048,Will the red cube touch the yellow mat?,yes,no,0
Link,478,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0049,Will the red cube touch the yellow mat?,yes,yes,1
Link,479,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0050,Will the red cube touch the yellow mat?,yes,no,0
Link,480,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0051,Will the red cube touch the yellow mat?,yes,no,0
Link,481,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0052,Will the red cube touch the yellow mat?,yes,no,0
Link,482,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0053,Will the red cube touch the yellow mat?,yes,no,0
Link,483,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0054,Will the red cube touch the yellow mat?,yes,no,0
Link,484,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0055,Will the red cube touch the yellow mat?,no,no,1
Link,485,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0056,Will the red cube touch the yellow mat?,no,no,1
Link,486,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0057,Will the red cube touch the yellow mat?,yes,no,0
Link,487,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0058,Will the red cube touch the yellow mat?,yes,no,0
Link,488,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0059,Will the red cube touch the yellow mat?,yes,no,0
Link,489,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0060,Will the red cube touch the yellow mat?,no,no,1
Link,490,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0061,Will the red cube touch the yellow mat?,no,no,1
Link,491,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0062,Will the red cube touch the yellow mat?,yes,no,0
Link,492,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0063,Will the red cube touch the yellow mat?,yes,no,0
Link,493,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0064,Will the red cube touch the yellow mat?,yes,no,0
Link,494,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0065,Will the red cube touch the yellow mat?,no,no,1
Link,495,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0066,Will the red cube touch the yellow mat?,no,no,1
Link,496,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0067,Will the red cube touch the yellow mat?,yes,no,0
Link,497,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0068,Will the red cube touch the yellow mat?,yes,no,0
Link,498,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0069,Will the red cube touch the yellow mat?,yes,no,0
Link,499,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0070,Will the red cube touch the yellow mat?,yes,no,0
Link,500,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0071,Will the red cube touch the yellow mat?,yes,no,0
Link,501,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0072,Will the red cube touch the yellow mat?,yes,no,0
Link,502,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0073,Will the red cube touch the yellow mat?,no,yes,0
Link,503,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0074,Will the red cube touch the yellow mat?,yes,no,0
Link,504,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0075,Will the red cube touch the yellow mat?,yes,no,0
Link,505,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0076,Will the red cube touch the yellow mat?,yes,no,0
Link,506,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0077,Will the red cube touch the yellow mat?,no,no,1
Link,507,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0078,Will the red cube touch the yellow mat?,yes,no,0
Link,508,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0079,Will the red cube touch the yellow mat?,yes,no,0
Link,509,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0080,Will the red cube touch the yellow mat?,yes,no,0
Link,510,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0081,Will the red cube touch the yellow mat?,yes,no,0
Link,511,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0082,Will the red cube touch the yellow mat?,no,no,1
Link,512,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0083,Will the red cube touch the yellow mat?,yes,no,0
Link,513,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0084,Will the red cube touch the yellow mat?,no,no,1
Link,514,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0085,Will the red cube touch the yellow mat?,no,no,1
Link,515,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0086,Will the red cube touch the yellow mat?,yes,no,0
Link,516,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0087,Will the red cube touch the yellow mat?,yes,no,0
Link,517,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0088,Will the red cube touch the yellow mat?,no,no,1
Link,518,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0089,Will the red cube touch the yellow mat?,yes,no,0
Link,519,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0090,Will the red cube touch the yellow mat?,yes,no,0
Link,520,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0091,Will the red cube touch the yellow mat?,yes,no,0
Link,521,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0092,Will the red cube touch the yellow mat?,yes,no,0
Link,522,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0093,Will the red cube touch the yellow mat?,yes,no,0
Link,523,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0094,Will the red cube touch the yellow mat?,yes,no,0
Link,524,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0095,Will the red cube touch the yellow mat?,yes,yes,1
Link,525,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0096,Will the red cube touch the yellow mat?,yes,no,0
Link,526,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0097,Will the red cube touch the yellow mat?,yes,no,0
Link,527,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0098,Will the red cube touch the yellow mat?,yes,no,0
Link,528,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0099,Will the red cube touch the yellow mat?,no,no,1
Link,529,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0100,Will the red cube touch the yellow mat?,yes,yes,1
Link,530,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0101,Will the red cube touch the yellow mat?,yes,no,0
Link,531,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0102,Will the red cube touch the yellow mat?,yes,no,0
Link,532,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0103,Will the red cube touch the yellow mat?,yes,yes,1
Link,533,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0104,Will the red cube touch the yellow mat?,no,no,1
Link,534,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0105,Will the red cube touch the yellow mat?,no,no,1
Link,535,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0106,Will the red cube touch the yellow mat?,no,no,1
Link,536,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0107,Will the red cube touch the yellow mat?,yes,no,0
Link,537,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0108,Will the red cube touch the yellow mat?,yes,no,0
Link,538,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0109,Will the red cube touch the yellow mat?,no,no,1
Link,539,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0110,Will the red cube touch the yellow mat?,no,no,1
Link,540,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0111,Will the red cube touch the yellow mat?,yes,no,0
Link,541,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0112,Will the red cube touch the yellow mat?,yes,no,0
Link,542,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0113,Will the red cube touch the yellow mat?,no,no,1
Link,543,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0114,Will the red cube touch the yellow mat?,no,no,1
Link,544,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0115,Will the red cube touch the yellow mat?,yes,no,0
Link,545,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0116,Will the red cube touch the yellow mat?,yes,no,0
Link,546,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0117,Will the red cube touch the yellow mat?,yes,no,0
Link,547,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0118,Will the red cube touch the yellow mat?,yes,no,0
Link,548,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0119,Will the red cube touch the yellow mat?,yes,no,0
Link,549,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0120,Will the red cube touch the yellow mat?,yes,no,0
Link,550,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0121,Will the red cube touch the yellow mat?,yes,no,0
Link,551,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0122,Will the red cube touch the yellow mat?,yes,no,0
Link,552,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0123,Will the red cube touch the yellow mat?,yes,no,0
Link,553,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0124,Will the red cube touch the yellow mat?,yes,no,0
Link,554,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0125,Will the red cube touch the yellow mat?,yes,no,0
Link,555,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0126,Will the red cube touch the yellow mat?,no,no,1
Link,556,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0127,Will the red cube touch the yellow mat?,yes,no,0
Link,557,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0128,Will the red cube touch the yellow mat?,yes,no,0
Link,558,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0129,Will the red cube touch the yellow mat?,yes,yes,1
Link,559,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0130,Will the red cube touch the yellow mat?,yes,no,0
Link,560,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0131,Will the red cube touch the yellow mat?,yes,no,0
Link,561,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0132,Will the red cube touch the yellow mat?,no,no,1
Link,562,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0133,Will the red cube touch the yellow mat?,yes,yes,1
Link,563,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0134,Will the red cube touch the yellow mat?,no,no,1
Link,564,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0135,Will the red cube touch the yellow mat?,no,no,1
Link,565,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0136,Will the red cube touch the yellow mat?,yes,no,0
Link,566,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0137,Will the red cube touch the yellow mat?,yes,no,0
Link,567,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0138,Will the red cube touch the yellow mat?,yes,no,0
Link,568,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0139,Will the red cube touch the yellow mat?,yes,no,0
Link,569,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0140,Will the red cube touch the yellow mat?,yes,no,0
Link,570,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0141,Will the red cube touch the yellow mat?,yes,no,0
Link,571,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0142,Will the red cube touch the yellow mat?,yes,no,0
Link,572,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0000,Will the red cube touch the yellow mat?,yes,no,0
Link,573,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0001,Will the red cube touch the yellow mat?,no,no,1
Link,574,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0002,Will the red cube touch the yellow mat?,no,no,1
Link,575,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0003,Will the red cube touch the yellow mat?,no,no,1
Link,576,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0004,Will the red cube touch the yellow mat?,yes,no,0
Link,577,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0005,Will the red cube touch the yellow mat?,yes,no,0
Link,578,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0006,Will the red cube touch the yellow mat?,yes,no,0
Link,579,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0007,Will the red cube touch the yellow mat?,yes,no,0
Link,580,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0008,Will the red cube touch the yellow mat?,no,no,1
Link,581,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0009,Will the red cube touch the yellow mat?,no,no,1
Link,582,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0010,Will the red cube touch the yellow mat?,yes,no,0
Link,583,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0011,Will the red cube touch the yellow mat?,no,no,1
Link,584,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0012,Will the red cube touch the yellow mat?,no,no,1
Link,585,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0013,Will the red cube touch the yellow mat?,no,no,1
Link,586,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0014,Will the red cube touch the yellow mat?,yes,no,0
Link,587,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0015,Will the red cube touch the yellow mat?,no,no,1
Link,588,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0016,Will the red cube touch the yellow mat?,yes,no,0
Link,589,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0017,Will the red cube touch the yellow mat?,no,no,1
Link,590,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0018,Will the red cube touch the yellow mat?,yes,no,0
Link,591,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0019,Will the red cube touch the yellow mat?,no,no,1
Link,592,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0020,Will the red cube touch the yellow mat?,no,no,1
Link,593,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0021,Will the red cube touch the yellow mat?,yes,no,0
Link,594,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0022,Will the red cube touch the yellow mat?,no,no,1
Link,595,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0023,Will the red cube touch the yellow mat?,yes,no,0
Link,596,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0024,Will the red cube touch the yellow mat?,no,no,1
Link,597,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0025,Will the red cube touch the yellow mat?,no,no,1
Link,598,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0026,Will the red cube touch the yellow mat?,no,no,1
Link,599,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom_0027,Will the red cube touch the yellow mat?,no,no,1
